time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
160700,2023-05-24 09:10:43,37.1814905887405,128.192811589857,249.34384,,,1533.2335113338,83.66142,0.447388,3.05858277504,2329.45545512,17,5,16.37,1612.3017553338,328.412084,26.7090636,818.3891338,0,-0.447388,6.487126,90.2, -2.9, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.102,4.096,4.093,4.079,0,0,0,32,1533.2335113338,249.34384,12,AutoLanding,
160800,2023-05-24 09:10:43,37.1814905786641,128.192811369549,248.687672,,,1532.5773433338,83.66142,0.223694,3.12146663532,2329.52107192,17,5,16.37,1612.3017553338,328.412084,26.7090636,818.3891338,0,-0.223694,6.487126,89.8, -4.3, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.102,4.096,4.093,4.079,0,0,0,32,1532.5773433338,248.687672,12,AutoLanding,
160900,2023-05-24 09:10:43,37.1814905284604,128.192811214516,247.70342,,,1531.5930913338,83.66142,0,3.16364511436,2329.57028452,17,5,16.37,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,89.7, -1.4, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.102,4.096,4.093,4.079,0,0,0,32,1531.5930913338,247.70342,12,AutoLanding,
161000,2023-05-24 09:10:43,37.1814904577826,128.192811125754,246.719168,,,1530.6088393338,83.66142,0,3.18596794972,2329.60637376,17,5,16.37,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.1, 1.2, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.102,4.096,4.093,4.079,0,0,0,32,1530.6088393338,246.719168,12,AutoLanding,
161100,2023-05-24 09:10:43,37.1814903974257,128.192811030929,245.734916,,,1529.6245873338,83.66142,0,3.21073173004,2329.642463,17,5,16.37,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.71082,90.3, -0.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.102,4.096,4.093,4.079,0,0,0,32,1529.6245873338,245.734916,12,AutoLanding,
161200,2023-05-24 09:10:44,37.1814902603363,128.192811115234,245.078748,,,1528.9684193338,83.66142,0,3.1810040388,2329.69823728,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.5, -3, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1528.9684193338,245.078748,12,AutoLanding,
161300,2023-05-24 09:10:44,37.18149018502,128.192811006922,244.094496,,,1527.9841673338,83.66142,0,3.20973435468,2329.73760736,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.7, -4.5, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1527.9841673338,244.094496,12,AutoLanding,
161400,2023-05-24 09:10:44,37.1814901031001,128.192811061311,243.110244,,,1526.9999153338,83.66142,0,3.19141086328,2329.7736966,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.5, -3.7, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1526.9999153338,243.110244,12,AutoLanding,
161500,2023-05-24 09:10:44,37.1814900439355,128.192811181397,242.125992,,,1526.0156633338,83.66142,0.223694,3.15491807996,2329.81306668,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.223694,6.487126,90.4, -1.4, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1526.0156633338,242.125992,12,AutoLanding,
161600,2023-05-24 09:10:44,37.1814900976186,128.192811299447,241.14174,,,1525.0314113338,83.66142,0.223694,3.1222605986,2329.85243676,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.223694,6.487126,90.9, -3.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1525.0314113338,241.14174,12,AutoLanding,
161700,2023-05-24 09:10:44,37.1814900970958,128.192811520516,240.157488,,,1524.0471593338,83.66142,0.223694,3.05820547844,2329.91805356,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.447388,6.487126,90.6, -5.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1524.0471593338,240.157488,12,AutoLanding,
161800,2023-05-24 09:10:44,37.1814900331431,128.192811827942,239.50132,,,1523.3909913338,83.66142,0.7158208,2.96723434692,2330.00991708,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,-0.223694,0.671082,6.487126,90.5, -3.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1523.3909913338,239.50132,12,AutoLanding,
161900,2023-05-24 09:10:44,37.1814898828661,128.192812217992,238.188984,,,1522.0786553338,83.66142,0.7158208,2.85023631168,2330.134589,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,-0.223694,0.671082,6.487126,90.4, -0.1, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1522.0786553338,238.188984,12,AutoLanding,
162000,2023-05-24 09:10:44,37.1814897584912,128.192812623168,237.532816,,,1521.4224873338,83.66142,0.7158208,2.73009195088,2330.26254176,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,-0.223694,0.671082,6.71082,90.1, 3.6, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1521.4224873338,237.532816,12,AutoLanding,
162100,2023-05-24 09:10:44,37.1814895239978,128.192813064284,236.548564,,,1520.4382353338,83.66142,0.671082,2.59901255036,2330.41674124,17,5,16.388,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.671082,6.71082,90.2, 1.1, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.111,4.103,4.094,4.08,0,0,0,32,1520.4382353338,236.548564,12,AutoLanding,
162200,2023-05-24 09:10:45,37.1814894739083,128.192813411902,235.564312,,,1519.4539833338,83.66142,0.671082,2.49769364948,2330.51844728,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.671082,6.487126,90.5, -3.6, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1519.4539833338,235.564312,12,AutoLanding,
162300,2023-05-24 09:10:45,37.1814894666573,128.192813776852,234.58006,,,1518.4697313338,83.66142,0.894776,2.39158144136,2330.62343416,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.894776,6.487126,90, -5.6, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1518.4697313338,234.58006,12,AutoLanding,
162400,2023-05-24 09:10:45,37.1814894125387,128.192814316223,233.923892,,,1517.8135633338,83.66142,1.11847,2.23464902164,2330.78419532,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,1.11847,6.263432,90.3, 0, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-90,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1517.8135633338,233.923892,12,AutoLanding,
162500,2023-05-24 09:10:45,37.1814893582642,128.192814898572,232.93964,,,1516.8293113338,83.66142,1.11847,2.06538392436,2330.954799,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,1.11847,6.487126,90.7, 4.6, -3,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1516.8293113338,232.93964,12,AutoLanding,
162600,2023-05-24 09:10:45,37.1814892802061,128.192815403283,231.955388,,,1515.8450593338,83.66142,0.894776,1.91905846036,2331.1024368,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.894776,6.487126,90.9, 5.4, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1515.8450593338,231.955388,12,AutoLanding,
162700,2023-05-24 09:10:45,37.1814892554657,128.19281583827,231.29922,,,1515.1888913338,83.66142,0.671082,1.79286751144,2331.23038956,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.671082,6.487126,90.7, 0, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1515.1888913338,231.29922,12,AutoLanding,
162800,2023-05-24 09:10:45,37.1814892223875,128.19281625938,230.314968,,,1514.2046393338,83.66142,0.894776,1.67090228444,2331.35178064,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.894776,6.487126,90.2, -1.8, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,96.5,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1514.2046393338,230.314968,12,AutoLanding,
162900,2023-05-24 09:10:45,37.1814891607352,128.192816822103,229.330716,,,1513.2203873338,83.66142,0.894776,1.508530232,2331.51910348,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.894776,6.263432,90, 0.5, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-90,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1513.2203873338,229.330716,12,AutoLanding,
163000,2023-05-24 09:10:45,37.1814891364663,128.192817333453,228.346464,,,1512.2361353338,83.66142,0.894776,1.36071526664,2331.66674128,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.894776,6.487126,89.8, 5.1, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1512.2361353338,228.346464,12,AutoLanding,
163100,2023-05-24 09:10:45,37.1814891647149,128.192817785145,227.362212,,,1511.2518833338,83.66142,0.671082,1.2290190682,2331.79797488,17,5,16.342,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.671082,6.487126,90, 6.7, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.102,4.091,4.083,4.066,0,0,0,32,1511.2518833338,227.362212,12,AutoLanding,
163200,2023-05-24 09:10:46,37.1814893369905,128.192818037119,226.706044,,,1510.5957153338,83.66142,0.447388,1.15318573244,2331.89311924,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.447388,6.487126,90.3, 2.7, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1510.5957153338,226.706044,12,AutoLanding,
163300,2023-05-24 09:10:46,37.1814892493892,128.192818371577,225.393708,,,1509.2833793338,83.66142,0.447388,1.05704399708,2331.99810612,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.447388,6.487126,90.1, -0.6, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1509.2833793338,225.393708,12,AutoLanding,
163400,2023-05-24 09:10:46,37.1814892045699,128.192818670722,224.409456,,,1508.2991273338,83.66142,0.447388,0.97120081848,2332.0866888,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.447388,6.487126,90.1, 1.4, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1508.2991273338,224.409456,12,AutoLanding,
163500,2023-05-24 09:10:46,37.1814891701093,128.192818971507,223.753288,,,1507.6429593338,83.66142,0.447388,0.88505252176,2332.17527148,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.447388,6.487126,89.8, 5.3, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1507.6429593338,223.753288,12,AutoLanding,
163600,2023-05-24 09:10:46,37.1814893136457,128.192819183964,222.769036,,,1506.6587073338,83.66142,0.223694,0.82012469816,2332.25401164,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0.223694,6.487126,89.7, 6.6, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1506.6587073338,222.769036,12,AutoLanding,
163700,2023-05-24 09:10:46,37.18148938503,128.192819302973,221.784784,,,1505.6744553338,83.66142,0,0.78506236108,2332.29666256,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.2, 2.9, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1505.6744553338,221.784784,12,AutoLanding,
163800,2023-05-24 09:10:46,37.181489431013,128.192819491115,220.800532,,,1504.6902033338,83.66142,0,0.73052495776,2332.35571768,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.2, -0.4, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-90,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1504.6902033338,220.800532,12,AutoLanding,
163900,2023-05-24 09:10:46,37.1814894493692,128.19281957301,219.81628,,,1503.7059513338,83.66142,0,0.70689962892,2332.37868356,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.2, 1.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1503.7059513338,219.81628,12,AutoLanding,
164000,2023-05-24 09:10:46,37.1814894430633,128.192819460873,218.832028,,,1502.7216993338,83.66142,0,0.73941603416,2332.41149196,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90, 4, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1502.7216993338,218.832028,12,AutoLanding,
164100,2023-05-24 09:10:46,37.181489500238,128.192819476831,217.847776,,,1501.7374473338,83.66142,0.223694,0.73562666396,2332.43445784,17,5,16.304,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,89.6, 5.5, -5.9,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.091,4.079,4.072,4.062,0,0,0,32,1501.7374473338,217.847776,12,AutoLanding,
164200,2023-05-24 09:10:47,37.1814896570326,128.192819649977,217.191608,,,1501.0812793338,83.66142,0.223694,0.69109910348,2332.50991716,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,89.9, 2.3, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1501.0812793338,217.191608,12,AutoLanding,
164300,2023-05-24 09:10:47,37.1814898230612,128.192819573207,216.207356,,,1500.0970273338,83.66142,0.223694,0.72396983944,2332.57553396,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,90.1, 1.3, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1500.0970273338,216.207356,12,AutoLanding,
164400,2023-05-24 09:10:47,37.1814900036848,128.192819406754,215.223104,,,1499.1127753338,83.66142,0.223694,0.78741144252,2332.65755496,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,90.3, -0.5, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1499.1127753338,215.223104,12,AutoLanding,
164500,2023-05-24 09:10:47,37.181489993846,128.192819170118,214.238852,,,1498.1285233338,83.66142,0,0.85264766508,2332.7264526,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.3, 0.9, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1498.1285233338,214.238852,12,AutoLanding,
164600,2023-05-24 09:10:47,37.1814900542171,128.192819084767,213.2546,,,1497.1442713338,83.66142,0,0.88243441144,2332.759261,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,89.9, 3.7, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1497.1442713338,213.2546,12,AutoLanding,
164700,2023-05-24 09:10:47,37.1814901713004,128.192818960113,212.270348,,,1496.1600193338,83.66142,0.3131716,0.9295275888,2332.81503528,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,-0.223694,6.487126,89.7, 5.3, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1496.1600193338,212.270348,12,AutoLanding,
164800,2023-05-24 09:10:47,37.1814903755976,128.192819022566,211.61418,,,1495.5038513338,83.66142,0.3131716,0.938238219,2332.8904946,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,-0.223694,6.487126,89.9, 2.5, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1495.5038513338,211.61418,12,AutoLanding,
164900,2023-05-24 09:10:47,37.1814905010507,128.192818788901,210.629928,,,1494.5195993338,83.66142,0.4921268,1.01864832656,2332.9725156,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,-0.447388,6.487126,90, -1, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-90,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1494.5195993338,210.629928,12,AutoLanding,
165000,2023-05-24 09:10:47,37.1814906043845,128.192818481788,209.645676,,,1493.5353473338,83.66142,0.4921268,1.1155512168,2333.0709408,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0,-0.223694,6.487126,90.4, -1.5, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,96.4,-90,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1493.5353473338,209.645676,12,AutoLanding,
165100,2023-05-24 09:10:48,37.1814907088557,128.192818278577,208.661424,,,1492.5510953338,83.66142,0.3131716,1.184957387,2333.13983844,17,5,16.314,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,-0.223694,6.71082,90.2, -0.3, -7.1,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.088,4.081,4.076,4.069,0,0,0,32,1492.5510953338,208.661424,12,AutoLanding,
165200,2023-05-24 09:10:48,37.1814908289442,128.192818071569,207.677172,,,1491.5668433338,83.66142,0.4921268,1.25783468592,2333.21529776,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.447388,-0.223694,6.71082,90.6, 0.8, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1491.5668433338,207.677172,12,AutoLanding,
165300,2023-05-24 09:10:48,37.1814910780278,128.192817909864,207.021004,,,1490.9106753338,83.66142,0.4921268,1.33996395364,2333.3170038,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.447388,-0.223694,6.487126,90.7, -1.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1490.9106753338,207.021004,12,AutoLanding,
165400,2023-05-24 09:10:48,37.1814912755537,128.192817820367,206.036752,,,1489.9264233338,83.66142,0.447388,1.39716539904,2333.39246312,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.447388,0,6.487126,90.5, -1.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1489.9264233338,206.036752,12,AutoLanding,
165500,2023-05-24 09:10:48,37.1814914111139,128.192817735711,205.0525,,,1488.9421713338,83.66142,0.223694,1.44326776272,2333.4482374,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,90.4, -1.1, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1488.9421713338,205.0525,12,AutoLanding,
165600,2023-05-24 09:10:48,37.1814915545506,128.192817530256,204.068248,,,1487.9579193338,83.66142,0.223694,1.52141409068,2333.52697756,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,90.2, 1.7, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1487.9579193338,204.068248,12,AutoLanding,
165700,2023-05-24 09:10:48,37.181491684802,128.192817438284,203.083996,,,1486.9736673338,83.66142,0.223694,1.56916343604,2333.58275184,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,89.9, 1.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1486.9736673338,203.083996,12,AutoLanding,
165800,2023-05-24 09:10:48,37.1814918195974,128.19281732864,202.427828,,,1486.3174993338,83.66142,0.223694,1.62254598368,2333.64180696,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,90, -2.2, -1,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1486.3174993338,202.427828,12,AutoLanding,
165900,2023-05-24 09:10:48,37.1814919723156,128.192817248111,201.443576,,,1485.3332473338,83.66142,0.223694,1.67293968608,2333.70086208,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.263432,90.1, -2.9, 1.4,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1485.3332473338,201.443576,12,AutoLanding,
166000,2023-05-24 09:10:48,37.1814922486022,128.192817228713,200.459324,,,1484.3489953338,83.66142,0.223694,1.736220528,2333.80256812,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0.223694,0,6.487126,90.3, -0.7, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1484.3489953338,200.459324,12,AutoLanding,
166100,2023-05-24 09:10:49,37.1814923350766,128.192817240003,199.475072,,,1483.3647433338,83.66142,0,1.75276252328,2333.83537652,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.2, 3.1, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1483.3647433338,199.475072,12,AutoLanding,
166200,2023-05-24 09:10:49,37.1814924142379,128.192817045747,198.818904,,,1482.7085753338,83.66142,0,1.81511816832,2333.89771248,17,5,16.348,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,89.9, 3.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.098,4.089,4.086,4.075,0,0,0,32,1482.7085753338,198.818904,12,AutoLanding,
166300,2023-05-24 09:10:49,37.1814924994693,128.192816939382,197.834652,,,1481.7243233338,83.66142,0,1.8585794558,2333.9403634,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,89.7, -0.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1481.7243233338,197.834652,12,AutoLanding,
166400,2023-05-24 09:10:49,37.1814925979007,128.192816901887,197.178484,,,1481.0681553338,83.66142,0,1.88926187148,2333.97973348,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90, -3.4, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1481.0681553338,197.178484,12,AutoLanding,
166500,2023-05-24 09:10:49,37.1814926281326,128.19281687574,196.194232,,,1480.0839033338,83.66142,0,1.90206370916,2333.99285684,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.1, -1.3, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1480.0839033338,196.194232,12,AutoLanding,
166600,2023-05-24 09:10:49,37.1814925981248,128.192816844151,195.20998,,,1479.0996513338,83.66142,0,1.90251318424,2334.0059802,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90.4, 3.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1479.0996513338,195.20998,12,AutoLanding,
166700,2023-05-24 09:10:49,37.1814925568994,128.192816810392,194.553812,,,1478.4434833338,83.66142,0,1.90107945716,2334.02566524,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,90, 3.9, -2,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1478.4434833338,194.553812,12,AutoLanding,
166800,2023-05-24 09:10:49,37.1814926030218,128.192816782862,193.56956,,,1477.4592313338,83.66142,0,1.91768050756,2334.04535028,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.487126,89.7, -0.7, -3,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-89.9,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1477.4592313338,193.56956,12,AutoLanding,
166900,2023-05-24 09:10:49,37.1814925917681,128.192816703066,192.913392,,,1476.8030633338,83.66142,0,1.93360570492,2334.06831616,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.263432,89.9, -2.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1476.8030633338,192.913392,12,AutoLanding,
167000,2023-05-24 09:10:49,37.181492510728,128.192816624956,191.92914,,,1475.8188113338,83.66142,0,1.93419625612,2334.1044054,17,5,16.322,1612.3017553338,328.412084,26.7090636,818.3891338,0,0,6.263432,90.2, 1, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,96.3,-90,0,86,4.091,4.081,4.081,4.069,0,0,0,32,1475.8188113338,191.92914,12,AutoLanding,
